_id,scode,housenumber,pavilion,street_d_name,street_s_name,district_name,post_index,change_doc_date,change_doc_state,x,y
2263,1112,162а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95346703,49.87403564
2264,1112,163,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.94925359,49.87538445
2265,1112,164,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95358611,49.87429706
2266,1112,165,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.94924731,49.87565642
2267,1112,165а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.94920879,49.87575420
2268,1112,166,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95396274,49.87427945
2269,1112,167,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.94898541,49.87601049
2270,1112,168,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95386595,49.87460643
2271,1112,169,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.94903628,49.87621533
2272,1112,17,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.97059140,49.86225275
2273,1112,170,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95338861,49.87408179
2274,1112,171,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.94899348,49.87629571
2275,1112,172,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95394951,49.87488381
2276,1112,172а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95379264,49.87471919
2277,1112,172б,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95389597,49.87478210
2278,1112,173,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94881348,49.87652570
2279,1112,174,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95314820,49.87442951
2280,1112,175,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94838383,49.87653484
2281,1112,175а,"",Брюховицька,Брюховицька,Шевченківський район,,2017-09-08T00:00:00,412,23.94833507,49.87654394
2282,1112,175б,"",Брюховицька,Брюховицька,Шевченківський район,,2017-09-08T00:00:00,412,23.94827535,49.87654953
2283,1112,176,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95334636,49.87437348
2284,1112,177,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94861926,49.87686021
2285,1112,178,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95333970,49.87400942
2286,1112,179,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94817285,49.87688285
2287,1112,179а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.94801979,49.87674497
2288,1112,180,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95277341,49.87400240
2289,1112,181,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94846137,49.87701192
2290,1112,181а,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94789722,49.87712220
2291,1112,182,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95286128,49.87435144
2292,1112,183,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94808971,49.87726781
2293,1112,184,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95218416,49.87401088
2294,1112,185,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94819764,49.87747034
2295,1112,186,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95185106,49.87423879
2296,1112,187,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94806639,49.87745318
2297,1112,188,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95161072,49.87447493
2298,1112,189,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94791229,49.87792145
2299,1112,189а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.94791990,49.87816092
2300,1112,19,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.97031824,49.86259624
2301,1112,190,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95181833,49.87475478
2302,1112,191,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94808785,49.87802463
2303,1112,191а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.94783682,49.87804920
2304,1112,192,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95189892,49.87488534
2305,1112,192а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95211582,49.87516426
2306,1112,193,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94808899,49.87852168
2307,1112,194,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95176359,49.87481018
2308,1112,195,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94815717,49.87876006
2309,1112,196,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95156921,49.87453109
2310,1112,197,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94798899,49.87900351
2311,1112,198,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95086092,49.87426430
2312,1112,199,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94776951,49.87940866
2313,1112,19а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.97015877,49.86241442
2314,1112,2,"",Брюховицька,Брюховицька,Шевченківський район,79039,2016-04-29T00:00:00,200,23.97083864,49.86030713
2315,1112,20,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96387827,49.87172066
2316,1112,200,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95112778,49.87461079
2317,1112,201,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94748885,49.87943468
2318,1112,202,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95116526,49.87490540
2319,1112,203,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94746116,49.87965123
2320,1112,204,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95105798,49.87474074
2321,1112,205,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94731076,49.87985710
2322,1112,205а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.94725338,49.87984016
2323,1112,206,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95067652,49.87432895
2324,1112,207,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.94737814,49.87985796
2325,1112,208,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95015924,49.87406268
2326,1112,20а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.96379821,49.87174547
2327,1112,21,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.96996447,49.86288655
2328,1112,210,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94999487,49.87459396
2329,1112,212,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95050505,49.87560540
2330,1112,212а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95027498,49.87456887
2331,1112,214,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95055564,49.87578739
2332,1112,214а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95069093,49.87584148
2333,1112,216,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95042766,49.87591007
2334,1112,218,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95038093,49.87577111
2335,1112,21а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.96976652,49.86276069
2336,1112,22,"",Брюховицька,Брюховицька,Шевченківський район,79069,2015-10-07T00:00:00,561,23.96347801,49.87172226
2337,1112,220,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95008198,49.87547172
2338,1112,222,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95020009,49.87590081
2339,1112,224,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94962726,49.87600884
2340,1112,224а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.94975940,49.87603538
2341,1112,226,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95031317,49.87546987
2342,1112,228,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94929539,49.87653921
2343,1112,22а,"",Брюховицька,Брюховицька,Шевченківський район,79069,2015-10-07T00:00:00,561,23.96342733,49.87174830
2344,1112,22б,"",Брюховицька,Брюховицька,Шевченківський район,,2015-10-07T00:00:00,561,23.96338172,49.87177174
2345,1112,23,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.96981897,49.86307118
2346,1112,230,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94988922,49.87640604
2347,1112,232,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95009990,49.87678756
2348,1112,234,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94983865,49.87661909
2349,1112,236,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94979428,49.87649468
2350,1112,236а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95029454,49.87661203
2351,1112,236б,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95035487,49.87668026
2352,1112,238,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94983147,49.87630484
2353,1112,24,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96324169,49.87185328
2354,1112,240,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94978869,49.87712578
2355,1112,242,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94901869,49.87694735
2356,1112,244,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94889688,49.87714828
2357,1112,246,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94887802,49.87731523
2358,1112,248,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94856901,49.87819737
2359,1112,24а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.96317233,49.87188215
2360,1112,25,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.96958363,49.86329607
2361,1112,250,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94855476,49.87854477
2362,1112,252,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94852612,49.87886303
2363,1112,254,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94846938,49.87943476
2364,1112,256,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94811548,49.87939880
2365,1112,258,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94786011,49.87990205
2366,1112,25а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.96963254,49.86323286
2367,1112,26,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96287886,49.87195388
2368,1112,260,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94760995,49.88028464
2369,1112,262,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94751253,49.88092046
2370,1112,262а,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.94744200,49.88071595
2371,1112,264,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.94790990,49.88140243
2372,1112,266,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.94771219,49.88158751
2373,1112,27,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.96956552,49.86357006
2374,1112,28,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96261724,49.87200137
2375,1112,29,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.96943210,49.86374334
2376,1112,2а,"",Брюховицька,Брюховицька,Шевченківський район,,2016-04-29T00:00:00,200,23.97072958,49.86033429
2377,1112,30,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96262088,49.87220501
2378,1112,31,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.96893139,49.86413218
2379,1112,32,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96239048,49.87228252
2380,1112,33,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.96903357,49.86433454
2381,1112,34,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96217482,49.87234246
2382,1112,35,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.96892397,49.86448933
2383,1112,36,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96207113,49.87223713
2384,1112,37,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.96728519,49.86724832
2385,1112,38,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96175838,49.87225365
2386,1112,39,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.96628980,49.86852875
2387,1112,39а,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.96573081,49.86845557
2388,1112,39б,"",Брюховицька,Брюховицька,Шевченківський район,,2014-12-24T00:00:00,755,23.96613175,49.86874693
2389,1112,4,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.97118939,49.86035195
2390,1112,40,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96162890,49.87224227
2391,1112,41,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.96606798,49.86887227
2392,1112,42,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96155876,49.87243354
2393,1112,43,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96570083,49.86971282
2394,1112,43а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.96550861,49.86968436
2395,1112,44,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96138037,49.87216295
2396,1112,44а,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96127775,49.87217195
2397,1112,45,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96568597,49.86980991
2398,1112,45а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.96547864,49.86988987
2399,1112,46,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96153694,49.87265087
2400,1112,47,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96505134,49.87087075
2401,1112,48,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96139309,49.87282304
2402,1112,49,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96451200,49.87092477
2403,1112,4а,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.97095786,49.86042848
2404,1112,4б,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.97106958,49.86037562
2405,1112,5,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.97072482,49.86102586
2406,1112,50,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96107048,49.87242399
2407,1112,51,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96468304,49.87121592
2408,1112,52,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96084471,49.87289138
2409,1112,53,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96406768,49.87114707
2410,1112,53а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.96417311,49.87125701
2411,1112,54,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96092359,49.87257470
2412,1112,55,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96410703,49.87141843
2413,1112,56,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96067278,49.87250292
2414,1112,56а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.96070747,49.87255635
2415,1112,57,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96388593,49.87127456
2416,1112,57а,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96386611,49.87130669
2417,1112,58,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96036987,49.87237348
2418,1112,59,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96360794,49.87150442
2419,1112,59а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.96368633,49.87149554
2420,1112,5а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.97086961,49.86099125
2421,1112,6,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.97105034,49.86057552
2422,1112,60,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96038625,49.87288429
2423,1112,60а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.96036050,49.87295248
2424,1112,61,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96314244,49.87144000
2425,1112,62,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96038203,49.87323106
2426,1112,63,"",Брюховицька,Брюховицька,Шевченківський район,79069,2015-02-10T00:00:00,70,23.96287709,49.87148475
2427,1112,63а,"",Брюховицька,Брюховицька,Шевченківський район,,2015-02-10T00:00:00,70,23.96278478,49.87149398
2428,1112,64,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96015911,49.87249453
2429,1112,64а,"",Брюховицька,Брюховицька,Шевченківський район,,2002-03-07T00:00:00,1610,23.95996557,49.87243605
2430,1112,65,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96272829,49.87127388
2431,1112,65а,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96239420,49.87130077
2432,1112,66,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95982410,49.87267623
2433,1112,67,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96251445,49.87169155
2434,1112,68,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96001323,49.87301720
2435,1112,7,"",Брюховицька,Брюховицька,Шевченківський район,79039,,,23.97106968,49.86094154
2436,1112,70,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95968043,49.87274282
2437,1112,70а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95967760,49.87281310
2438,1112,71,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96222155,49.87159525
2439,1112,72,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95916312,49.87262652
2440,1112,73,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96170925,49.87127466
2441,1112,74,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95946463,49.87275250
2442,1112,75,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96199331,49.87178987
2443,1112,75а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.96202762,49.87167870
2444,1112,76,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95933345,49.87287437
2445,1112,77,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96138326,49.87146323
2446,1112,78,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95905732,49.87280818
2447,1112,79,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96163004,49.87171324
2448,1112,80,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95891268,49.87322789
2449,1112,81,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96127548,49.87192898
2450,1112,82,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95878986,49.87299988
2451,1112,83,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96091880,49.87157596
2452,1112,84,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95871906,49.87300921
2453,1112,85,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96087556,49.87204275
2454,1112,86,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95906393,49.87365341
2455,1112,86а,"",Брюховицька,Брюховицька,Шевченківський район,,2000-12-29T00:00:00,726,23.95868893,49.87310679
2456,1112,87,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96051056,49.87163304
2457,1112,87а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.96067380,49.87156261
2458,1112,88,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95878462,49.87327485
2459,1112,89,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96074491,49.87173818
2460,1112,90,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95863569,49.87331998
2461,1112,91,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96051593,49.87209020
2462,1112,91а,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96046688,49.87195204
2463,1112,92,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95849661,49.87293818
2464,1112,93,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96029751,49.87212071
2465,1112,93а,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.96014130,49.87214549
2466,1112,94,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95831527,49.87296443
2467,1112,95,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95971289,49.87181685
2468,1112,95а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95963990,49.87181077
2469,1112,96,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95845128,49.87327501
2470,1112,97,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95982869,49.87220382
2471,1112,98,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95836736,49.87343239
2472,1112,98а,"",Брюховицька,Брюховицька,Шевченківський район,,,,23.95838315,49.87357790
2473,1112,99,"",Брюховицька,Брюховицька,Шевченківський район,79069,,,23.95837169,49.87241365
2474,1114,1,"",Бузинова,Бузинова,Шевченківський район,79069,,,23.95883032,49.86696098
2475,1114,10,"",Бузинова,Бузинова,Шевченківський район,79069,,,23.95906106,49.86685319
2476,1114,3,"",Бузинова,Бузинова,Шевченківський район,79069,,,23.95919386,49.86709744
2477,1114,8,"",Бузинова,Бузинова,Шевченківський район,79069,,,23.95884433,49.86683594
2478,1114,8а,"",Бузинова,Бузинова,Шевченківський район,79069,,,23.95880664,49.86670665
2479,1114,8б,"",Бузинова,Бузинова,Шевченківський район,,,,23.95878334,49.86647016
2480,1115,13,"",Бузкова,Бузкова,Сихівський район,79035,,,24.05459308,49.81234696
2481,1115,2,"",Бузкова,Бузкова,Сихівський район,79035,,,24.05575110,49.81317235
2482,1115,2а,"",Бузкова,Бузкова,Сихівський район,,,,24.05908204,49.81292128
2483,1115,5,"",Бузкова,Бузкова,Сихівський район,79035,,,24.05802809,49.81234814
2484,1115,6,"",Бузкова,Бузкова,Сихівський район,,,,24.05515644,49.81289207
2485,1116,1,"",Букова,Букова,Личаківський район,79014,,,24.07693701,49.83499914
2486,1116,10,"",Букова,Букова,Личаківський район,79014,,,24.07959405,49.83474311
2487,1116,11,"",Букова,Букова,Личаківський район,79014,,,24.07862331,49.83493026
2488,1116,12,"",Букова,Букова,Личаківський район,79014,,,24.07988662,49.83478311
2489,1116,13а,"",Букова,Букова,Личаківський район,79014,,,24.07907235,49.83496367
2490,1116,14,"",Букова,Букова,Личаківський район,,,,24.08022254,49.83477116
2491,1116,14а,"",Букова,Букова,Личаківський район,,,,24.08033746,49.83478518
2492,1116,15а,"",Букова,Букова,Личаківський район,79014,,,24.07941433,49.83494429
2493,1116,16,"",Букова,Букова,Личаківський район,79014,,,24.07997530,49.83450092
2494,1116,16а,"",Букова,Букова,Личаківський район,79014,,,24.08003148,49.83437682
2495,1116,17,"",Букова,Букова,Личаківський район,79014,,,24.07968371,49.83487785
2496,1116,18,"",Букова,Букова,Личаківський район,79014,,,24.08053110,49.83472498
2497,1116,18а,"",Букова,Букова,Личаківський район,79014,,,24.08029298,49.83448323
2498,1116,19,"",Букова,Букова,Личаківський район,79014,,,24.07984922,49.83502502
2499,1116,2,"",Букова,Букова,Личаківський район,79014,,,24.07785290,49.83483800
2500,1116,20,"",Букова,Букова,Личаківський район,79014,,,24.08085894,49.83467804
2501,1116,20а,"",Букова,Букова,Личаківський район,,,,24.08089161,49.83476801
2502,1116,21,"",Букова,Букова,Личаківський район,79014,,,24.08011318,49.83505860
2503,1116,22,"",Букова,Букова,Личаківський район,79014,,,24.08128225,49.83477182
2504,1116,22а,"",Букова,Букова,Личаківський район,,,,24.08118426,49.83455036
2505,1116,23,"",Букова,Букова,Личаківський район,79014,,,24.08053235,49.83485466
2506,1116,23а,"",Букова,Букова,Личаківський район,79014,,,24.08270015,49.83363327
2507,1116,24,"",Букова,Букова,Личаківський район,79014,,,24.08169684,49.83469499
2508,1116,24а,"",Букова,Букова,Личаківський район,79014,,,24.08225956,49.83405151
2509,1116,25,"",Букова,Букова,Личаківський район,,,,24.08045593,49.83504785
2510,1116,26,"",Букова,Букова,Личаківський район,79014,,,24.08164697,49.83442977
2511,1116,28,"",Букова,Букова,Личаківський район,79014,,,24.08188062,49.83458408
2512,1116,29,"",Букова,Букова,Личаківський район,,,,24.08225877,49.83380226
2513,1116,3,"",Букова,Букова,Личаківський район,79014,,,24.07729685,49.83498417
2514,1116,30,"",Букова,Букова,Личаківський район,79014,,,24.08199812,49.83397382
2515,1116,31,"",Букова,Букова,Личаківський район,,,,24.08191207,49.83386718
2516,1116,33,"",Букова,Букова,Личаківський район,,,,24.08164378,49.83390140
2517,1116,34,"",Букова,Букова,Личаківський район,79014,,,24.08241341,49.83390553
2518,1116,35,"",Букова,Букова,Личаківський район,,,,24.08154219,49.83393645
2519,1116,4,"",Букова,Букова,Личаківський район,79014,,,24.07811971,49.83483169
2520,1116,40,"",Букова,Букова,Личаківський район,,,,24.08176481,49.83409070
2521,1116,42,"",Букова,Букова,Личаківський район,,,,24.08156911,49.83410184
2522,1116,5,"",Букова,Букова,Личаківський район,79014,,,24.07756735,49.83497599
2523,1116,6,"",Букова,Букова,Личаківський район,79014,,,24.07879640,49.83460571
2524,1116,7,"",Букова,Букова,Личаківський район,79014,,,24.07787640,49.83496615
2525,1116,8,"",Букова,Букова,Личаківський район,79014,,,24.07922628,49.83449242
2526,1116,8а,"",Букова,Букова,Личаківський район,,,,24.07914630,49.83476315
2527,1116,9,"",Букова,Букова,Личаківський район,79014,,,24.07837595,49.83495664
2528,1116,9а,"",Букова,Букова,Личаківський район,79014,,,24.07809630,49.83496202
2529,1116,9б,"",Букова,Букова,Личаківський район,,,,24.07850976,49.83504762
2530,1117,10,"",Буковинська,Буковинська,Шевченківський район,,,,24.01149470,49.86721438
2531,1117,3,"",Буковинська,Буковинська,Шевченківський район,79020,,,24.01224395,49.86643026
2532,1117,4,"",Буковинська,Буковинська,Шевченківський район,79020,,,24.01226687,49.86654450
2533,1117,4а,"",Буковинська,Буковинська,Шевченківський район,,,,24.01215641,49.86676717
2534,1117,4б,"",Буковинська,Буковинська,Шевченківський район,79020,,,24.01201131,49.86675737
2535,1117,5,"",Буковинська,Буковинська,Шевченківський район,79020,,,24.01169062,49.86694087
2536,1117,5а,"",Буковинська,Буковинська,Шевченківський район,,,,24.01156217,49.86707713
2537,1117,7,"",Буковинська,Буковинська,Шевченківський район,,,,24.01126116,49.86727917
2538,1117,8,"",Буковинська,Буковинська,Шевченківський район,79020,,,24.01165395,49.86708248
2539,1118,3,"",Буська,Буська,Личаківський район,79024,,,24.06257648,49.85058863
2540,1118,4,"",Буська,Буська,Личаківський район,79024,,,24.06224741,49.85067987
2541,1118,4а,"",Буська,Буська,Личаківський район,79024,,,24.06206646,49.85057592
2542,1118,5,"",Буська,Буська,Личаківський район,79024,,,24.06278817,49.85016694
2543,1118,6,"",Буська,Буська,Личаківський район,79024,,,24.06233993,49.85032842
2544,1118,9,"",Буська,Буська,Личаківський район,79024,,,24.06327711,49.84979610
2545,1119,92а,"",Буцманюка Ю.,Ю.Буцманюка,Личаківський район,79014,,,24.05650973,49.83777893
2546,1119,92б,"",Буцманюка Ю.,Ю.Буцманюка,Личаківський район,79014,,,24.05643975,49.83767656
2547,1119,92д,"",Буцманюка Ю.,Ю.Буцманюка,Личаківський район,79014,,,24.05627389,49.83743051
2548,1119,92е,"",Буцманюка Ю.,Ю.Буцманюка,Личаківський район,79014,,,24.05619784,49.83731777
2549,1119,92ц,"",Буцманюка Ю.,Ю.Буцманюка,Личаківський район,,,,24.05633514,49.83752087
2550,1120,1,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.04967264,49.82267735
2551,1120,10,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.05026300,49.82306724
2552,1120,12,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.05056016,49.82295827
