SName;Building;BuildingPart;Gender;CntAgeCat1;CntAgeCat2;CntAgeCat3;CntAgeCat4;CntAgeCat5;CntAgeCat6;CntAgeCatNull;CntAgeAll
вул.Випасова;11.;;male;0;1;1;0;0;0;0;2
вул.Випасова;11б;;male;6;7;0;4;0;1;0;18
вул.Випасова;3;;male;0;1;0;1;1;1;0;4
вул.Випасова;5;;male;0;1;0;1;2;0;0;4
вул.Випасова;7;;male;0;0;0;1;1;0;0;2
вул.Випасова;9;;male;0;0;1;0;0;0;0;1
вул.Висока;4;;male;0;0;0;1;1;0;0;2
вул.Висока;6;;male;0;1;0;2;1;2;0;6
вул.Висока;7;;male;1;0;0;0;1;0;0;2
вул.Висока;8;;male;0;0;0;0;0;0;0;0
вул.Висока;8а;;male;0;0;0;0;0;0;0;0
вул.Височана С.;7;;male;0;0;0;1;0;1;0;2
вул.Вишенського І.;10;;male;0;0;0;1;0;1;0;2
вул.Вишенського І.;11;;male;0;0;0;0;1;3;0;4
вул.Вишенського І.;12;;male;0;0;0;0;0;0;0;0
вул.Вишенського І.;13;;male;0;1;0;1;5;3;0;10
вул.Вишенського І.;14;;male;1;1;0;1;1;1;0;5
вул.Вишенського І.;14а;;male;0;0;0;1;2;2;0;5
вул.Вишенського І.;15;;male;0;2;3;0;5;0;0;10
вул.Вишенського І.;16;;male;1;2;0;1;1;0;0;5
вул.Вишенського І.;17;;male;0;0;0;4;0;1;0;5
вул.Вишенського І.;18;;male;0;0;0;0;1;0;0;1
вул.Вишенського І.;19;;male;1;1;0;1;0;3;0;6
вул.Вишенського І.;20;;male;0;0;0;1;0;1;0;2
вул.Вишенського І.;21;;male;1;0;0;1;0;0;0;2
вул.Вишенського І.;22;;male;0;1;1;1;1;1;0;5
вул.Вишенського І.;23;;male;1;0;1;6;2;1;0;11
вул.Вишенського І.;24;;male;0;1;1;0;2;1;0;5
вул.Вишенського І.;25;;male;1;1;0;1;0;0;0;3
вул.Вишенського І.;26;;male;0;0;0;1;0;1;0;2
вул.Вишенського І.;27;;male;0;2;1;0;3;2;0;8
вул.Вишенського І.;28;;male;1;0;0;0;0;1;0;2
вул.Вишенського І.;29;;male;0;1;0;0;2;2;0;5
вул.Вишенського І.;3;;male;0;0;2;0;0;0;0;2
вул.Вишенського І.;30;;male;0;1;0;0;1;0;0;2
вул.Вишенського І.;31;;male;1;1;0;2;2;2;0;8
вул.Вишенського І.;32;;male;1;0;0;0;2;0;0;3
вул.Вишенського І.;33;;male;0;0;0;3;0;1;0;4
вул.Вишенського І.;34;;male;1;1;0;4;1;2;0;9
вул.Вишенського І.;36;;male;2;1;1;0;2;1;0;7
вул.Вишенського І.;38;;male;1;1;0;4;4;1;0;11
вул.Вишенського І.;40;;male;0;1;0;2;1;3;0;7
вул.Вишенського І.;5;;male;0;0;1;4;2;0;0;7
вул.Вишенського І.;6;;male;0;1;2;1;1;1;0;6
вул.Вишенського І.;7;;male;1;3;0;1;2;0;0;7
вул.Вишенського І.;7а;;male;0;1;0;1;1;1;0;4
вул.Вишенського І.;8;;male;0;0;0;0;1;0;0;1
вул.Вишенського І.;9;;male;0;0;0;1;1;1;0;3
вул.Вишнева;12;;male;0;0;0;0;0;0;0;0
вул.Вишнева;12а;;male;0;0;0;1;0;0;0;1
вул.Вишнева;12б;;male;0;0;0;0;0;1;0;1
вул.Вишнева;14;;male;0;0;0;0;1;0;0;1
вул.Вишнева;14а;;male;0;0;0;0;0;1;0;1
вул.Вишнева;14в;;male;0;0;1;0;0;0;0;1
вул.Вишнева;16;;male;0;0;0;2;0;0;0;2
вул.Вишнева;18а;;male;0;1;0;1;0;0;0;2
вул.Вишнева;18б;;male;0;1;0;0;1;0;0;2
вул.Вишнева;2;;male;0;0;0;0;0;0;0;0
вул.Вишнева;20;;male;0;0;0;0;0;0;0;0
вул.Вишнева;20а;;male;1;0;0;0;2;0;0;3
вул.Вишнева;22;;male;0;0;0;0;1;0;0;1
вул.Вишнева;22а;;male;0;0;1;0;1;0;0;2
вул.Вишнева;24;;male;0;0;0;0;0;0;0;0
вул.Вишнева;2а;;male;0;0;0;1;0;0;0;1
вул.Вишнева;37;;male;1;3;0;0;2;2;0;8
вул.Вишнева;5;;male;0;0;0;0;1;0;0;1
вул.Вишнева;6;;male;0;0;0;0;0;1;0;1
вул.Вишнева;8;;male;0;1;0;1;2;1;0;5
вул.Вишнева;8а;;male;0;2;0;1;1;0;0;4
вул.Вівсяна;10;;male;0;0;1;0;1;1;0;3
вул.Вівсяна;11;;male;2;5;1;2;3;2;0;15
вул.Вівсяна;12;;male;0;1;0;0;2;3;0;6
вул.Вівсяна;14;;male;0;1;1;2;2;0;0;6
вул.Вівсяна;3;;male;0;1;0;0;1;0;0;2
вул.Вівсяна;3а;;male;0;0;0;0;0;0;0;0
вул.Вівсяна;5;;male;0;1;1;1;3;0;0;6
вул.Вівсяна;7;;male;1;0;0;2;3;1;0;7
вул.Вівсяна;8;;male;0;0;0;0;0;0;0;0
вул.Вівсяна;8а;;male;1;0;0;2;0;1;0;4
вул.Вівсяна;9;;male;0;3;1;1;1;0;0;6
вул.Віденська;1;;male;2;1;0;4;3;3;0;13
вул.Віденська;2;;male;0;5;3;6;13;6;0;33
вул.Віденська;3;;male;0;3;1;5;2;2;0;13
вул.Віденська;4;;male;0;1;1;10;4;7;0;23
вул.Віденська;5;;male;1;2;2;4;3;1;0;13
вул.Віденська;6;;male;6;3;1;9;15;3;0;37
вул.Віденська;6а;;male;0;0;0;1;5;5;0;11
вул.Віденська;7;;male;4;2;1;7;0;3;0;17
вул.Віденська;8;;male;1;3;1;8;3;0;0;16
вул.Віденська;9;;male;2;3;2;6;6;3;0;22
вул.Відкрита;1;;male;0;1;739;291;1;0;0;1 032
вул.Війтовича П.;1;;male;0;0;0;1;2;1;0;4
вул.Війтовича П.;10а;;male;0;0;0;0;0;0;0;0
вул.Війтовича П.;12;;male;0;3;0;6;3;2;0;14
вул.Війтовича П.;14;;male;0;5;0;6;5;4;0;20
вул.Війтовича П.;16;;male;0;1;1;4;4;3;0;13
вул.Війтовича П.;2;;male;1;0;0;3;1;1;0;6
вул.Війтовича П.;3;;male;1;0;0;2;2;0;0;5
вул.Війтовича П.;4;;male;0;0;0;0;0;1;0;1
вул.Війтовича П.;5;;male;1;1;0;2;3;1;0;8
вул.Війтовича П.;6;;male;0;0;1;1;0;0;0;2
вул.Війтовича П.;7;;male;1;0;0;3;2;5;0;11
вул.Війтовича П.;8;;male;0;0;0;0;0;1;0;1
вул.Війтовича П.;9;;male;0;0;0;0;1;0;0;1
вул.Вільде І.;1;;male;1;0;0;0;0;1;0;2
вул.Вільде І.;10;;male;0;0;0;2;1;0;0;3
вул.Вільде І.;11;;male;0;0;0;1;0;0;0;1
вул.Вільде І.;11а;;male;0;0;0;0;0;0;0;0
вул.Вільде І.;12;;male;0;3;0;1;1;0;0;5
вул.Вільде І.;14;;male;0;0;1;0;0;0;0;1
вул.Вільде І.;15;;male;0;0;0;0;1;1;0;2
вул.Вільде І.;19;;male;0;0;0;1;1;0;0;2
вул.Вільде І.;2;;male;0;0;0;1;1;1;0;3
вул.Вільде І.;21;;male;0;0;0;0;0;0;0;0
вул.Вільде І.;22;;male;0;0;1;1;1;0;0;3
вул.Вільде І.;23;;male;1;0;0;1;0;0;0;2
вул.Вільде І.;25;;male;0;0;0;0;1;0;0;1
вул.Вільде І.;29;;male;0;0;1;0;1;0;0;2
вул.Вільде І.;3;;male;0;1;0;0;2;0;0;3
вул.Вільде І.;31;;male;0;0;0;1;0;0;0;1
вул.Вільде І.;33;;male;0;0;0;1;1;1;0;3
вул.Вільде І.;35;;male;0;0;1;1;3;1;0;6
вул.Вільде І.;4;;male;0;0;0;0;1;1;0;2
вул.Вільде І.;5;;male;0;0;1;0;2;0;0;3
вул.Вільде І.;6;;male;0;0;0;0;3;0;0;3
вул.Вільде І.;8;;male;0;1;0;0;0;0;0;1
вул.Вільде І.;9;;male;0;0;0;0;1;0;0;1
вул.Вільхова;10;;male;0;1;0;0;0;1;0;2
вул.Вільхова;11а;;male;0;0;0;0;0;0;0;0
вул.Вільхова;11б;;male;0;1;0;0;1;0;0;2
вул.Вільхова;14;;male;0;0;0;1;0;1;0;2
вул.Вільхова;16;;male;0;0;0;2;0;1;0;3
вул.Вільхова;17;;male;0;0;0;0;0;0;0;0
вул.Вільхова;18;;male;0;0;0;2;2;3;0;7
вул.Вільхова;19;;male;0;0;1;0;0;1;0;2
вул.Вільхова;21;;male;0;0;1;1;0;0;0;2
вул.Вільхова;22;;male;0;0;0;0;0;0;0;0
вул.Вільхова;23;;male;0;0;0;0;1;1;0;2
вул.Вільхова;25;;male;0;1;1;0;1;0;0;3
вул.Вільхова;26;;male;0;0;0;0;0;0;0;0
вул.Вільхова;27;;male;0;0;0;1;1;0;0;2
вул.Вільхова;28;;male;0;0;0;0;1;0;0;1
вул.Вільхова;29;;male;0;0;0;1;1;2;0;4
вул.Вільхова;32;;male;0;0;0;1;1;0;0;2
вул.Вільхова;6;;male;0;1;0;1;0;1;0;3
вул.Вірменська;12;;male;0;1;0;2;1;0;0;4
вул.Вірменська;13;;male;4;2;1;5;1;3;0;16
вул.Вірменська;14;;male;0;0;0;0;1;0;0;1
вул.Вірменська;15;;male;0;1;0;2;3;3;0;9
вул.Вірменська;16;;male;0;3;1;5;4;3;0;16
вул.Вірменська;17;;male;0;0;1;0;0;0;0;1
вул.Вірменська;18;;male;0;0;0;1;6;1;0;8
вул.Вірменська;19;;male;0;0;0;0;1;0;0;1
вул.Вірменська;2;;male;5;1;0;8;6;5;0;25
вул.Вірменська;20;;male;1;0;0;3;1;1;0;6
вул.Вірменська;22;;male;0;1;1;2;4;1;0;9
вул.Вірменська;25;;male;0;0;2;4;6;2;0;14
вул.Вірменська;27;;male;1;3;0;3;6;6;0;19
вул.Вірменська;28;;male;1;0;0;0;1;1;0;3
вул.Вірменська;29;;male;3;0;0;4;5;3;0;15
вул.Вірменська;3;;male;0;0;1;4;3;3;0;11
вул.Вірменська;30;;male;0;0;1;1;5;1;0;8
вул.Вірменська;31;;male;0;1;1;2;6;4;0;14
вул.Вірменська;35;;male;2;1;0;0;2;1;0;6
вул.Вірменська;7;;male;0;0;1;1;2;0;0;4
вул.Вірменська;8;;male;0;3;0;6;2;1;0;12
вул.Вітвера Г.;12;;male;0;1;0;1;1;2;0;5
вул.Вітвера Г.;14;;male;0;1;0;1;2;1;0;5
вул.Вітвера Г.;4;;male;0;0;1;1;0;1;0;3
вул.Вітвера Г.;8;;male;2;2;0;1;1;1;0;7
вул.Вітовського Д.;1;;male;0;1;1;5;1;1;0;9
вул.Вітовського Д.;10;;male;0;1;0;3;2;2;0;8
вул.Вітовського Д.;11;;male;1;1;1;7;5;5;0;20
вул.Вітовського Д.;11а;;male;2;0;0;4;1;1;0;8
вул.Вітовського Д.;12;;male;0;3;0;1;2;3;0;9
вул.Вітовського Д.;14;;male;0;0;0;2;2;3;0;7
вул.Вітовського Д.;15;;male;0;0;2;1;2;1;0;6
вул.Вітовського Д.;16;;male;0;0;0;1;1;3;0;5
вул.Вітовського Д.;17;;male;0;1;1;2;3;2;0;9
вул.Вітовського Д.;19;;male;0;0;2;2;1;5;0;10
вул.Вітовського Д.;20;;male;0;0;0;2;1;1;0;4
вул.Вітовського Д.;21;;male;0;2;0;3;5;1;0;11
вул.Вітовського Д.;22;;male;1;1;1;0;1;3;0;7
вул.Вітовського Д.;23;;male;0;2;0;1;4;2;0;9
вул.Вітовського Д.;24;;male;0;1;1;0;1;1;0;4
вул.Вітовського Д.;25;;male;1;0;0;2;6;4;0;13
вул.Вітовського Д.;26;;male;1;1;0;2;4;4;0;12
вул.Вітовського Д.;27;;male;0;0;0;0;0;2;0;2
вул.Вітовського Д.;28;;male;1;3;0;1;1;0;0;6
вул.Вітовського Д.;29;;male;0;0;0;3;0;4;0;7
вул.Вітовського Д.;3;;male;0;0;0;4;2;1;0;7
вул.Вітовського Д.;30;;male;1;0;0;2;2;1;0;6
вул.Вітовського Д.;31;;male;1;0;1;3;7;0;0;12
вул.Вітовського Д.;33;;male;1;5;1;1;3;4;0;15
вул.Вітовського Д.;34;;male;0;1;1;0;1;0;0;3
вул.Вітовського Д.;35;;male;1;0;1;2;1;1;0;6
вул.Вітовського Д.;37;;male;0;1;1;0;2;3;0;7
вул.Вітовського Д.;38;;male;1;6;3;16;15;6;0;47
вул.Вітовського Д.;38а;;male;0;0;0;1;3;0;0;4
вул.Вітовського Д.;39;;male;0;0;0;1;2;1;0;4
вул.Вітовського Д.;41;;male;0;0;0;3;1;2;0;6
вул.Вітовського Д.;5;;male;0;4;0;1;3;2;0;10
вул.Вітовського Д.;55;;male;0;1;0;3;22;4;0;30
вул.Вітовського Д.;5а;;male;0;2;0;4;2;3;0;11
вул.Вітовського Д.;6;;male;0;0;1;0;0;0;0;1
вул.Вітовського Д.;7;;male;0;1;2;2;2;5;0;12
вул.Вітовського Д.;7а;;male;0;4;1;4;4;3;0;16
вул.Вітовського Д.;9;;male;1;0;0;3;1;1;0;6
вул.Вітовського Д.;9а;;male;0;1;0;0;4;2;0;7
вул.Вітрякова;1;;male;0;0;0;2;1;0;0;3
вул.Вітрякова;1а;;male;0;0;2;0;1;1;0;4
вул.Вітрякова;3ос;;male;0;0;0;0;0;1;0;1
вул.Вітрякова;5;;male;0;0;0;1;0;1;0;2
вул.Вітрякова;7;;male;1;2;0;1;1;1;0;6
вул.Вітряна;10;;male;1;1;0;4;1;1;0;8
вул.Вітряна;11;;male;0;0;0;1;0;2;0;3
вул.Вітряна;12;;male;0;0;0;1;1;1;0;3
вул.Вітряна;13;;male;0;1;1;0;1;2;0;5
вул.Вітряна;14;;male;1;1;0;1;0;0;0;3
вул.Вітряна;15;;male;0;0;1;2;4;0;0;7
вул.Вітряна;16;;male;0;0;0;0;0;0;0;0
вул.Вітряна;16а;;male;0;0;0;1;0;1;0;2
вул.Вітряна;17;;male;0;1;0;0;2;1;0;4
вул.Вітряна;18;;male;0;0;0;0;1;0;0;1
вул.Вітряна;19;;male;0;0;1;1;0;1;0;3
вул.Вітряна;6;;male;0;2;0;1;1;2;0;6
вул.Вітряна;6а;;male;0;0;0;0;0;0;0;0
вул.Вітряна;9;;male;0;2;0;0;0;2;0;4
вул.Вітряна;9а;;male;1;1;0;0;0;0;0;2
вул.Вітряна;9б;;male;1;0;0;0;1;0;0;2
вул.Вовка Ф.;3;;male;0;0;0;1;1;0;0;2
вул.Вовка Ф.;5;;male;0;1;0;0;1;1;0;3
вул.Вовка Ф.;5а;;male;0;0;0;0;1;0;0;1
вул.Вовка Ф.;7;;male;0;0;0;0;0;0;0;0
вул.Вовка Ф.;9;;male;0;0;0;1;0;0;0;1
вул.Водна;3;;male;0;3;2;1;2;1;0;9
вул.Водна;4;;male;1;2;2;2;1;0;0;8
вул.Водна;5;;male;2;1;1;3;5;1;0;13
вул.Водогінна;15;;male;1;0;0;3;3;1;0;8
вул.Водогінна;17;;male;1;0;0;0;3;2;0;6
вул.Водогінна;2;;male;0;0;0;0;1;1;0;2
вул.Водогінна;2а;;male;3;0;2;3;4;3;0;15
вул.Возняка М., акад.;1;;male;0;0;0;0;0;0;0;0
вул.Возняка М., акад.;10;;male;1;1;0;1;0;1;0;4
вул.Возняка М., акад.;10а;;male;0;0;0;3;1;1;0;5
вул.Возняка М., акад.;3;;male;0;0;0;1;0;0;0;1
вул.Волинська;10;;male;0;1;1;0;4;0;0;6
вул.Волинська;12;;male;0;1;0;1;1;0;0;3
вул.Волинська;14;;male;1;0;0;1;1;0;0;3
вул.Волинська;15;;male;0;0;1;0;0;1;0;2
вул.Волинська;17;;male;0;0;0;1;2;0;0;3
вул.Волинська;2;;male;0;1;0;0;2;1;0;4
вул.Волинська;21;;male;6;7;0;13;12;8;0;46
вул.Волинська;23;;male;0;0;1;0;2;2;0;5
вул.Волинська;27;;male;1;2;1;6;1;2;1;14
вул.Волинська;29;;male;3;0;1;6;4;1;0;15
вул.Волинська;3;;male;0;0;0;1;2;2;0;5
вул.Волинська;31;;male;2;4;0;7;11;2;0;26
вул.Волинська;5;;male;0;2;0;5;2;5;0;14
вул.Волинська;7;;male;0;1;2;4;3;1;0;11
вул.Володимира Великого;1;;male;7;7;1;16;11;14;0;56
вул.Володимира Великого;10;;male;0;2;0;0;3;0;0;5
вул.Володимира Великого;101;;male;5;13;7;29;31;12;0;97
вул.Володимира Великого;103;;male;0;4;2;11;10;4;0;31
вул.Володимира Великого;105;;male;3;8;1;11;10;7;0;40
вул.Володимира Великого;109;;male;2;5;2;11;10;7;0;37
вул.Володимира Великого;11;;male;2;8;2;13;16;12;0;53
вул.Володимира Великого;111;;male;12;22;8;46;57;28;0;173
вул.Володимира Великого;113;;male;8;9;7;45;41;32;0;142
вул.Володимира Великого;117;;male;10;23;9;44;32;44;0;162
вул.Володимира Великого;121;;male;9;12;6;56;31;35;0;149
вул.Володимира Великого;125;;male;5;9;6;22;35;30;0;107
вул.Володимира Великого;13;;male;2;12;2;16;22;19;0;73
вул.Володимира Великого;14;;male;6;9;4;37;56;17;0;129
вул.Володимира Великого;15;;male;6;7;4;20;15;14;0;66
вул.Володимира Великого;156;;male;0;0;0;0;0;0;0;0
вул.Володимира Великого;16;;male;2;1;0;8;6;1;0;18
вул.Володимира Великого;16.;;male;0;1;0;1;0;0;0;2
вул.Володимира Великого;16гурт;;male;0;0;0;0;1;0;0;1
вул.Володимира Великого;17;;male;2;8;3;22;26;14;0;75
вул.Володимира Великого;178а;;male;0;0;0;0;0;1;0;1
вул.Володимира Великого;19;;male;1;7;2;21;27;16;0;74
вул.Володимира Великого;20;;male;7;18;10;52;73;28;0;188
вул.Володимира Великого;21;;male;1;1;1;1;1;0;0;5
вул.Володимира Великого;22;;male;6;7;4;8;13;11;0;49
вул.Володимира Великого;22а;;male;2;5;0;0;3;3;1;14
вул.Володимира Великого;22б;;male;0;2;0;2;2;0;0;6
вул.Володимира Великого;23;;male;1;0;0;5;7;6;0;19
вул.Володимира Великого;25;;male;1;1;0;8;7;5;0;22
вул.Володимира Великого;26;;male;11;15;6;50;31;20;0;133
вул.Володимира Великого;28;;male;3;6;2;15;13;8;0;47
вул.Володимира Великого;29;;male;2;8;12;11;85;26;0;144
вул.Володимира Великого;3;;male;8;10;5;19;25;14;0;81
вул.Володимира Великого;30;;male;8;11;6;53;34;31;0;143
вул.Володимира Великого;31;;male;11;14;10;34;41;5;0;115
вул.Володимира Великого;32;;male;9;9;5;47;29;31;0;130
вул.Володимира Великого;33;;male;0;11;10;40;0;0;0;61
вул.Володимира Великого;34;;male;20;47;23;110;134;78;0;412
вул.Володимира Великого;35;;male;6;11;9;34;48;25;1;134
вул.Володимира Великого;35а;;male;7;17;8;32;36;34;2;136
вул.Володимира Великого;36;;male;4;12;5;19;33;15;0;88
вул.Володимира Великого;37;;male;19;24;11;62;61;42;2;221
вул.Володимира Великого;38;;male;13;12;11;32;57;9;0;134
вул.Володимира Великого;39;;male;19;18;6;54;66;40;0;203
вул.Володимира Великого;40;;male;7;5;2;13;22;15;0;64
вул.Володимира Великого;41;;male;3;10;6;22;23;11;1;76
вул.Володимира Великого;42;;male;4;9;4;16;33;16;0;82
вул.Володимира Великого;43;;male;14;11;4;20;25;16;0;90
вул.Володимира Великого;44;;male;4;11;2;21;20;21;0;79
вул.Володимира Великого;46;;male;4;18;14;52;51;32;0;171
вул.Володимира Великого;47;;male;2;6;12;20;23;25;0;88
вул.Володимира Великого;47;а;male;0;0;0;0;1;1;0;2
вул.Володимира Великого;47а;;male;7;12;6;17;18;15;0;75
вул.Володимира Великого;48;;male;5;6;1;22;10;19;0;63
вул.Володимира Великого;48а;;male;4;6;1;7;7;6;0;31
вул.Володимира Великого;49;;male;2;5;3;16;17;29;0;72
вул.Володимира Великого;49;а;male;0;0;0;0;0;2;0;2
вул.Володимира Великого;49а;;male;13;4;4;14;26;15;0;76
вул.Володимира Великого;5;;male;8;11;10;47;54;32;1;163
вул.Володимира Великого;51;;male;15;24;12;68;107;60;2;288
вул.Володимира Великого;53;;male;7;4;2;12;14;17;0;56
вул.Володимира Великого;53а;;male;3;9;6;9;20;5;0;52
вул.Володимира Великого;56;;male;0;1;0;5;5;0;0;11
вул.Володимира Великого;56.;;male;0;0;0;1;0;0;0;1
вул.Володимира Великого;57;;male;6;9;4;21;29;16;10;95
вул.Володимира Великого;59;;male;9;12;7;21;21;21;0;91
вул.Володимира Великого;59а;;male;17;29;22;56;68;37;1;230
вул.Володимира Великого;6;;male;0;0;0;0;0;0;0;0
вул.Володимира Великого;61;;male;13;43;22;54;115;74;0;321
вул.Володимира Великого;63;;male;29;62;25;111;143;93;0;463
вул.Володимира Великого;65;;male;4;6;5;24;31;16;0;86
вул.Володимира Великого;67;;male;7;12;9;26;29;13;0;96
вул.Володимира Великого;69;;male;8;15;8;34;40;22;0;127
вул.Володимира Великого;71;;male;5;18;10;22;28;17;0;100
вул.Володимира Великого;73;;male;3;6;6;39;29;22;0;105
вул.Володимира Великого;75;;male;2;8;3;26;25;13;0;77
вул.Володимира Великого;79;;male;6;8;4;37;37;25;0;117
вул.Володимира Великого;81;;male;3;10;6;11;23;21;0;74
вул.Володимира Великого;83;;male;7;9;11;33;33;28;0;121
вул.Володимира Великого;85;;male;7;9;4;28;27;14;0;89
вул.Володимира Великого;85а;;male;9;10;3;23;26;13;0;84
вул.Володимира Великого;89;;male;5;21;6;30;40;26;0;128
вул.Володимира Великого;9;;male;5;10;4;20;42;24;0;105
вул.Володимира Великого;91;;male;8;20;6;44;40;20;0;138
вул.Володимира Великого;93а;;male;16;30;22;57;78;42;0;245
вул.Володимира Великого;95;;male;4;15;6;27;39;16;0;107
вул.Володимира Великого;97;;male;5;15;7;20;29;21;0;97
вул.Володимира Великого;99;;male;9;6;3;22;27;12;0;79
вул.Волошина А.;2;;male;1;1;0;0;2;1;0;5
вул.Волошина А.;2а;;male;0;0;0;0;1;0;0;1
вул.Волошина А.;4;;male;0;0;1;3;2;5;0;11
вул.Волошина А.;6;;male;0;0;0;6;4;6;0;16
вул.Волошина А.;8;;male;1;1;1;5;3;3;0;14
вул.Волошкова;1;;male;0;0;0;1;0;0;0;1
вул.Волошкова;11;;male;0;1;0;2;2;0;0;5
вул.Волошкова;12;;male;0;0;0;0;1;0;0;1
вул.Волошкова;13;;male;0;1;0;0;1;0;0;2
вул.Волошкова;14;;male;0;0;0;0;0;1;0;1
вул.Волошкова;16;;male;0;0;0;3;1;0;0;4
вул.Волошкова;18;;male;0;0;0;0;0;0;0;0
вул.Волошкова;19;;male;0;1;1;0;2;0;0;4
вул.Волошкова;2;;male;0;0;0;0;1;0;0;1
вул.Волошкова;20;;male;0;0;0;1;0;0;0;1
вул.Волошкова;21;;male;1;0;0;2;1;1;0;5
вул.Волошкова;22;;male;0;0;0;0;0;0;0;0
вул.Волошкова;23;;male;1;0;0;0;0;1;0;2
вул.Волошкова;24;;male;0;2;0;2;1;0;0;5
вул.Волошкова;25;;male;0;0;0;2;0;0;0;2
вул.Волошкова;26;;male;0;2;0;0;0;0;0;2
вул.Волошкова;27;;male;0;0;0;0;1;0;0;1
вул.Волошкова;28;;male;0;1;0;2;0;1;0;4
вул.Волошкова;29;;male;0;0;0;0;1;0;0;1
вул.Волошкова;2а;;male;0;0;0;0;1;0;0;1
вул.Волошкова;2б;;male;0;1;0;0;1;1;0;3
вул.Волошкова;3;;male;2;1;0;1;0;0;0;4
вул.Волошкова;30;;male;0;0;0;0;0;0;0;0
вул.Волошкова;32;;male;1;0;0;0;1;1;0;3
вул.Волошкова;34;;male;0;0;0;0;0;0;0;0
вул.Волошкова;36;;male;0;0;0;2;1;0;0;3
вул.Волошкова;38;;male;0;0;0;2;0;0;0;2
вул.Волошкова;38а;;male;0;0;0;1;1;0;0;2
вул.Волошкова;4;;male;0;0;0;1;1;0;0;2
вул.Волошкова;40;;male;0;0;0;0;1;0;0;1
вул.Волошкова;5;;male;0;0;0;0;0;1;0;1
вул.Волошкова;6;;male;0;1;0;1;1;0;0;3
вул.Волошкова;7;;male;1;1;0;2;1;0;0;5
вул.Волошкова;8;;male;0;2;0;1;3;0;0;6
вул.Волошкова;9;;male;0;1;0;2;0;1;0;4
вул.Волощака А.;2;;male;1;0;0;1;0;2;0;4
вул.Волощака А.;3;;male;0;1;1;3;4;2;0;11
вул.Волощака А.;4;;male;0;0;2;1;3;4;0;10
вул.Волощака А.;5;;male;1;0;0;2;4;2;0;9
вул.Волощака А.;6;;male;2;1;0;3;6;5;0;17
вул.Воля;11;;male;0;0;0;1;1;0;0;2
вул.Воля;2;;male;0;0;0;0;0;0;0;0
вул.Воля;3;;male;0;0;0;1;1;1;0;3
вул.Воля;4;;male;0;0;0;0;0;0;0;0
вул.Воля;5;;male;1;1;0;3;2;1;0;8
вул.Воля;8;;male;0;0;0;0;0;2;0;2
вул.Воля;9;;male;0;1;0;0;1;1;0;3
вул.Воробкевича С.;11;;male;1;0;0;0;2;1;0;4
вул.Воробкевича С.;13;;male;0;0;0;1;1;0;0;2
вул.Воробкевича С.;17;;male;0;0;1;2;1;0;0;4
вул.Воробкевича С.;19;;male;0;0;0;2;1;1;0;4
вул.Воробкевича С.;2;;male;2;1;2;9;6;13;0;33
вул.Воробкевича С.;20;;male;1;0;0;2;2;1;0;6
вул.Воробкевича С.;21;;male;0;0;1;0;1;0;0;2
вул.Воробкевича С.;23;;male;0;0;0;0;1;3;0;4
вул.Воробкевича С.;24;;male;0;0;0;4;5;2;0;11
вул.Воробкевича С.;25;;male;0;0;0;0;1;0;0;1
вул.Воробкевича С.;26;;male;2;1;0;2;1;0;0;6
вул.Воробкевича С.;27;;male;0;0;0;2;0;0;0;2
вул.Воробкевича С.;27а;;male;0;1;0;1;1;0;0;3
вул.Воробкевича С.;28;;male;0;0;0;0;0;0;0;0
вул.Воробкевича С.;29;;male;0;0;1;0;1;1;0;3
вул.Воробкевича С.;3;;male;1;0;0;1;1;1;0;4
вул.Воробкевича С.;30;;male;0;0;1;0;1;1;0;3
вул.Воробкевича С.;31;;male;0;0;0;0;1;2;0;3
вул.Воробкевича С.;31б;;male;0;0;0;0;1;0;0;1
вул.Воробкевича С.;32;;male;0;0;0;1;0;1;0;2
вул.Воробкевича С.;34;;male;0;0;0;0;0;0;0;0
вул.Воробкевича С.;4;;male;2;6;3;22;17;17;0;67
вул.Воробкевича С.;5а;;male;0;0;0;0;0;1;0;1
вул.Воробкевича С.;7;;male;0;1;0;1;0;0;0;2
вул.Воробкевича С.;9;;male;0;0;0;0;1;2;0;3
вул.Воробкевича С.;9а;;male;0;0;0;0;0;1;0;1
вул.Вороного М.;11;;male;0;0;0;0;1;0;0;1
вул.Вороного М.;5;;male;0;0;0;3;3;2;0;8
вул.Врізана;1;;male;0;0;0;0;0;0;0;0
вул.Врізана;11;;male;1;0;0;1;1;0;0;3
вул.Врізана;13;;male;0;0;0;1;0;1;0;2
вул.Врізана;15;;male;0;2;1;1;0;0;0;4
вул.Врізана;2;;male;0;0;0;0;0;0;0;0
вул.Врізана;3;;male;0;0;0;1;0;0;0;1
вул.Врізана;5;;male;0;0;0;0;1;0;0;1
вул.Врізана;6;;male;0;0;0;0;0;0;0;0
вул.Врізана;6а;;male;0;0;0;1;1;1;0;3
вул.Врізана;7;;male;0;0;1;0;0;0;0;1
вул.Врізана;8;;male;0;0;0;0;0;0;0;0
вул.Врубеля М.;11;;male;0;1;0;2;0;1;0;4
вул.Врубеля М.;13;;male;0;0;0;0;0;0;0;0
вул.Врубеля М.;13а;;male;0;0;0;0;0;1;0;1
вул.Врубеля М.;15;;male;11;6;2;9;1;2;0;31
вул.Врубеля М.;15а;;male;0;1;0;0;0;0;0;1
