SName;Building;BuildingPart;Gender;CntAgeCat1;CntAgeCat2;CntAgeCat3;CntAgeCat4;CntAgeCat5;CntAgeCat6;CntAgeCatNull;CntAgeAll
Варшавська;101;;male;1;2;0;0;0;0;0;3
Варшавська;102;;male;1;0;0;2;1;2;0;6
Варшавська;103;;male;0;0;0;1;1;0;0;2
Варшавська;104;;male;0;0;0;1;0;1;0;2
Варшавська;105;;male;0;0;1;1;1;0;0;3
Варшавська;106;;male;1;3;0;2;2;3;0;11
Варшавська;107;;male;0;1;1;1;3;0;0;6
Варшавська;107a;;male;0;0;0;0;1;0;0;1
Варшавська;108;;male;0;0;0;0;0;2;0;2
Варшавська;109;;male;0;1;0;1;1;0;0;3
Варшавська;11;;male;0;1;1;1;1;0;0;4
Варшавська;110;;male;0;0;1;0;0;0;0;1
Варшавська;111;;male;0;1;0;0;1;0;0;2
Варшавська;113;;male;0;0;0;0;0;0;0;0
Варшавська;115;;male;0;0;0;0;0;0;0;0
Варшавська;117;;male;0;0;0;0;0;1;0;1
Варшавська;117а;;male;1;0;0;1;1;0;0;3
Варшавська;119;;male;0;2;0;2;1;1;0;6
Варшавська;12;;male;0;1;0;1;1;2;0;5
Варшавська;120;;male;0;1;0;1;2;1;0;5
Варшавська;122;;male;1;2;0;2;4;2;0;11
Варшавська;123;;male;0;0;0;1;0;1;0;2
Варшавська;123а;;male;0;1;1;1;1;1;0;5
Варшавська;124;;male;0;0;0;2;0;1;0;3
Варшавська;125;;male;1;0;0;0;2;0;0;3
Варшавська;127;;male;0;0;0;0;0;0;0;0
Варшавська;127а;;male;0;0;0;1;0;1;0;2
Варшавська;129;;male;0;0;0;0;1;0;0;1
Варшавська;131;;male;0;0;0;2;1;1;0;4
Варшавська;133;;male;0;1;1;1;2;1;0;6
Варшавська;133в;;male;0;2;0;3;0;3;0;8
Варшавська;135;;male;0;0;1;1;0;0;0;2
Варшавська;135а;;male;0;0;0;0;0;1;0;1
Варшавська;136;;male;9;17;3;13;15;9;0;66
Варшавська;137;;male;0;0;0;1;0;1;0;2
Варшавська;137а;;male;1;1;0;1;0;0;0;3
Варшавська;141;;male;0;0;0;1;0;1;0;2
Варшавська;143а;;male;0;1;0;0;0;1;0;2
Варшавська;143б;;male;0;0;0;1;1;1;0;3
Варшавська;143в;;male;0;0;0;1;0;0;0;1
Варшавська;143г;;male;0;1;0;1;0;0;0;2
Варшавська;143д;;male;0;0;0;0;0;0;0;0
Варшавська;143е;;male;0;0;0;0;0;0;0;0
Варшавська;143ж;;male;0;0;0;0;2;0;0;2
Варшавська;143і;;male;0;0;1;0;0;0;0;1
Варшавська;145а;;male;0;0;0;0;0;0;1;1
Варшавська;147;;male;0;0;0;2;1;0;0;3
Варшавська;147а;;male;0;0;0;1;1;1;0;3
Варшавська;149;;male;1;0;0;1;0;0;0;2
Варшавська;149а;;male;1;2;0;0;0;1;0;4
Варшавська;151;;male;0;0;0;2;1;0;0;3
Варшавська;153;;male;0;1;0;0;1;0;0;2
Варшавська;155;;male;0;0;0;0;0;0;0;0
Варшавська;16;;male;0;0;0;1;0;0;0;1
Варшавська;167;;male;0;0;0;1;0;0;0;1
Варшавська;17;;male;1;0;0;1;1;1;0;4
Варшавська;171;;male;0;0;1;1;2;0;0;4
Варшавська;173;;male;0;0;1;0;0;0;0;1
Варшавська;173а;;male;1;0;0;1;0;0;0;2
Варшавська;175;;male;0;0;0;1;0;2;0;3
Варшавська;179;;male;0;0;0;1;0;3;0;4
Варшавська;179а;;male;0;2;1;0;1;0;0;4
Варшавська;179б;;male;0;0;0;0;0;1;0;1
Варшавська;18;;male;0;0;0;1;0;0;0;1
Варшавська;181;;male;0;1;0;0;0;0;0;1
Варшавська;185;;male;0;0;0;0;0;0;0;0
Варшавська;187;;male;0;0;0;1;0;1;0;2
Варшавська;193;;male;11;7;3;8;11;5;0;45
Варшавська;19а;;male;0;1;0;2;0;0;0;3
Варшавська;2;;male;0;0;0;4;1;3;0;8
Варшавська;20;;male;0;1;0;3;2;5;0;11
Варшавська;21;;male;1;1;1;1;1;0;0;5
Варшавська;21.;;male;2;2;1;1;0;1;0;7
Варшавська;22;;male;0;0;0;0;0;1;0;1
Варшавська;23;;male;0;1;0;3;0;0;0;4
Варшавська;24;;male;0;0;0;0;2;0;0;2
Варшавська;26;;male;1;0;1;1;1;1;0;5
Варшавська;28;;male;0;1;0;1;1;1;0;4
Варшавська;29;;male;0;0;0;0;0;1;0;1
Варшавська;3;;male;0;0;0;2;1;1;0;4
Варшавська;30;;male;0;0;0;1;0;0;0;1
Варшавська;32;;male;0;0;0;0;1;0;0;1
Варшавська;34;;male;0;0;0;0;1;0;0;1
Варшавська;35а;;male;0;1;0;0;0;0;0;1
Варшавська;36;;male;0;0;0;2;0;0;0;2
Варшавська;36а;;male;0;0;0;1;1;0;0;2
Варшавська;37;;male;0;0;0;2;1;0;0;3
Варшавська;39;;male;0;0;0;1;2;1;0;4
Варшавська;3а;;male;0;0;0;1;0;0;0;1
Варшавська;4;;male;2;4;2;3;5;1;0;17
Варшавська;41;;male;0;0;0;1;1;1;0;3
Варшавська;42;;male;0;0;1;0;0;1;0;2
Варшавська;43;;male;0;1;1;5;3;0;0;10
Варшавська;44;;male;0;0;0;0;1;0;0;1
Варшавська;46;;male;2;1;0;0;1;0;0;4
Варшавська;47;;male;0;0;0;1;0;0;0;1
Варшавська;47а;;male;0;0;0;1;0;1;0;2
Варшавська;48;;male;1;0;0;0;0;1;0;2
Варшавська;5;;male;0;0;0;0;1;0;0;1
Варшавська;50;;male;0;0;0;2;2;0;0;4
Варшавська;51;;male;1;0;0;0;0;1;0;2
Варшавська;52;;male;0;0;0;1;0;1;0;2
Варшавська;53;;male;0;0;0;0;0;0;0;0
Варшавська;54;;male;0;0;0;0;0;0;0;0
Варшавська;56;;male;6;10;2;14;11;13;0;56
Варшавська;57;;male;0;0;0;0;2;1;0;3
Варшавська;59;;male;0;0;0;1;0;0;0;1
Варшавська;6;;male;2;3;0;2;5;1;0;13
Варшавська;61;;male;0;1;0;0;2;1;0;4
Варшавська;61а;;male;0;0;0;2;1;0;0;3
Варшавська;62;;male;6;10;6;29;26;24;0;101
Варшавська;64;;male;10;18;6;33;33;18;0;118
Варшавська;66;;male;13;12;2;25;26;20;0;98
Варшавська;67;;male;0;2;0;3;1;1;0;7
Варшавська;68;;male;21;22;11;60;70;51;0;235
Варшавська;69;;male;0;1;0;1;0;0;0;2
Варшавська;7;;male;0;0;0;1;1;0;0;2
Варшавська;76а;;male;0;0;0;0;0;0;0;0
Варшавська;83;;male;0;2;0;1;0;0;0;3
Варшавська;85б;;male;0;0;0;0;1;1;0;2
Варшавська;85ц;;male;0;0;1;1;3;0;0;5
Варшавська;89;;male;2;0;0;2;1;1;0;6
Варшавська;89а;;male;0;1;1;0;0;0;0;2
Варшавська;9;;male;1;0;1;1;0;2;0;5
Варшавська;90;;male;0;0;0;1;0;1;0;2
Варшавська;92;;male;0;0;0;0;0;1;0;1
Варшавська;93;;male;1;0;0;1;0;0;0;2
Варшавська;94;;male;0;1;0;0;1;0;0;2
Варшавська;95;;male;1;2;0;0;2;1;0;6
Варшавська;97;;male;0;0;1;1;1;1;0;4
Варшавська;98;;male;0;0;0;0;2;1;0;3
Васильківського С.;1;;male;1;1;0;3;4;2;0;11
Васильківського С.;10;;male;1;0;1;4;5;1;0;12
Васильківського С.;12;;male;0;1;3;2;2;2;0;10
Васильківського С.;3;;male;0;0;0;0;2;0;0;2
Васильківського С.;5;;male;0;2;0;2;3;4;0;11
Васильківського С.;6;;male;1;0;0;2;2;1;0;6
Васильківського С.;7;;male;0;1;3;2;2;0;0;8
Васильківського С.;8;;male;1;0;3;5;2;3;0;14
Васильківського С.;9;;male;0;1;1;7;6;7;0;22
Васильченка С.;1;;male;0;0;0;0;0;0;0;0
Васильченка С.;10;;male;0;0;1;1;2;0;0;4
Васильченка С.;11;;male;0;0;0;1;0;0;0;1
Васильченка С.;12;;male;0;0;0;0;1;1;0;2
Васильченка С.;13;;male;0;0;0;1;1;0;0;2
Васильченка С.;14;;male;18;19;6;27;34;9;0;113
Васильченка С.;17;;male;0;0;1;0;0;0;0;1
Васильченка С.;19-;;male;0;1;0;0;0;0;0;1
Васильченка С.;2;;male;0;0;1;0;2;2;0;5
Васильченка С.;21;;male;0;0;1;0;1;0;0;2
Васильченка С.;23;;male;0;0;0;0;0;1;0;1
Васильченка С.;25;;male;0;0;0;1;0;0;0;1
Васильченка С.;27;;male;0;0;0;1;0;1;0;2
Васильченка С.;29;;male;0;0;0;1;0;0;0;1
Васильченка С.;3;;male;1;0;1;1;0;0;0;3
Васильченка С.;31;;male;0;1;0;0;0;0;0;1
Васильченка С.;33;;male;0;0;0;0;0;0;0;0
Васильченка С.;39;;male;0;0;0;1;0;1;0;2
Васильченка С.;39а;;male;0;0;0;0;0;0;0;0
Васильченка С.;4;;male;0;0;0;0;0;1;0;1
Васильченка С.;41;;male;0;0;0;0;0;1;0;1
Васильченка С.;4а;;male;0;0;0;0;1;1;0;2
Васильченка С.;5;;male;0;0;0;0;1;0;0;1
Васильченка С.;6;;male;1;0;0;1;2;0;0;4
Васильченка С.;7;;male;0;0;0;1;1;0;0;2
Васильченка С.;8;;male;0;1;0;0;0;1;0;2
Вахнянина А.;15;;male;1;1;0;1;0;1;0;4
Вахнянина А.;17;;male;0;0;0;1;2;0;0;3
Вахнянина А.;19;;male;0;0;0;0;2;0;0;2
Вахнянина А.;21;;male;0;0;0;0;0;0;0;0
Вахнянина А.;23;;male;0;0;0;1;0;1;0;2
Вахнянина А.;25;;male;0;0;0;0;2;1;0;3
Вахнянина А.;27;;male;0;0;1;2;0;0;0;3
Вахнянина А.;39;;male;0;1;0;2;3;0;0;6
Вахнянина А.;39а;;male;2;0;0;0;0;0;0;2
Вахнянина А.;8;;male;0;0;0;0;0;0;0;0
Вашингтона Дж.;11;;male;14;18;20;53;62;42;0;209
Вашингтона Дж.;13;;male;8;17;5;33;42;28;0;133
Вашингтона Дж.;15;;male;3;10;5;24;23;18;0;83
Вашингтона Дж.;17;;male;16;23;6;45;46;21;0;157
Вашингтона Дж.;17а;;male;1;4;0;1;2;1;0;9
Вашингтона Дж.;21;;male;5;18;4;21;27;18;0;93
Вашингтона Дж.;4а;1;male;5;4;2;5;8;1;0;25
Вашингтона Дж.;4а;10;male;0;7;1;2;8;3;0;21
Вашингтона Дж.;4а;11;male;6;11;2;8;12;3;0;42
Вашингтона Дж.;4а;2;male;4;14;2;8;6;2;0;36
Вашингтона Дж.;4а;3;male;3;11;2;7;4;1;0;28
Вашингтона Дж.;4а;4;male;2;5;2;2;9;7;0;27
Вашингтона Дж.;4а;5;male;8;7;1;7;7;4;0;34
Вашингтона Дж.;4а;6;male;4;5;1;5;4;4;0;23
Вашингтона Дж.;4а;7;male;5;9;1;12;6;9;0;42
Вашингтона Дж.;4а;8;male;4;9;1;3;2;3;0;22
Вашингтона Дж.;4а;9;male;7;4;1;7;8;1;0;28
Вашингтона Дж.;4б;;male;4;3;1;4;1;1;0;14
Вашингтона Дж.;4в;;male;16;12;2;14;9;4;0;57
Вашингтона Дж.;4д;;male;9;8;0;5;9;3;0;34
Вашингтона Дж.;5;;male;6;10;6;25;17;20;0;84
Вашингтона Дж.;6а;;male;0;0;1;0;1;2;0;4
Вашингтона Дж.;7а;;male;7;28;7;45;58;39;0;184
Веделя А.;1;;male;0;0;0;4;3;1;0;8
Веделя А.;10;;male;0;0;0;0;4;1;0;5
Веделя А.;2;;male;0;0;0;1;2;3;0;6
Веделя А.;3;;male;2;4;0;6;4;1;0;17
Веделя А.;4;;male;2;1;0;2;3;3;0;11
Веделя А.;5;;male;1;0;0;2;4;0;0;7
Веделя А.;6;;male;3;1;1;5;4;1;0;15
Веделя А.;7;;male;0;1;0;3;1;6;0;11
Веделя А.;8;;male;0;0;0;3;2;1;0;6
Веделя А.;9;;male;1;1;0;0;2;2;0;6
Величка С.;11;;male;0;0;0;0;1;1;0;2
Величка С.;12;;male;0;0;0;1;0;0;0;1
Величка С.;13;;male;0;0;0;0;1;0;0;1
Величка С.;14;;male;0;0;0;3;5;1;0;9
Величка С.;15;;male;1;0;0;2;2;0;0;5
Величка С.;15а;;male;1;0;0;0;1;1;0;3
Величка С.;16;;male;0;0;1;1;1;2;0;5
Величка С.;17;;male;0;1;0;0;2;0;0;3
Величка С.;19;;male;0;0;0;1;0;1;0;2
Величка С.;19а;;male;0;1;0;0;1;0;0;2
Величка С.;19б;;male;0;0;0;1;1;1;0;3
Величка С.;19в;;male;0;0;0;1;1;1;0;3
Величка С.;19д;;male;0;0;0;0;0;0;0;0
Величка С.;21;;male;0;0;0;1;0;0;0;1
Величка С.;23;;male;1;1;1;0;1;0;0;4
Величка С.;23а;;male;0;0;1;0;1;0;0;2
Величка С.;25;;male;1;1;0;2;2;1;0;7
Величка С.;27;;male;0;0;0;1;1;0;0;2
Величка С.;27а;;male;1;1;1;0;0;0;0;3
Величка С.;27б;;male;0;0;0;0;1;0;0;1
Величка С.;27в;;male;0;1;0;1;1;0;0;3
Величка С.;28в;;male;0;0;0;0;0;0;0;0
Величка С.;29;;male;0;0;0;2;0;1;0;3
Величка С.;29а;;male;0;0;0;0;1;0;0;1
Величка С.;29б;;male;0;0;0;0;0;2;0;2
Величка С.;29в;;male;0;0;1;0;0;0;0;1
Величка С.;31;;male;0;0;0;0;1;1;0;2
Величка С.;33;;male;0;0;0;1;0;0;0;1
Величка С.;5;;male;0;0;0;1;2;0;0;3
Величка С.;6;;male;1;1;0;1;2;4;0;9
Величка С.;7;;male;0;1;1;4;0;0;0;6
Величка С.;8/10;;male;4;4;1;13;9;6;0;37
Величка С.;9;;male;0;0;1;0;2;0;0;3
Величковського І.;10;;male;13;23;12;71;36;51;0;206
Величковського І.;14;;male;29;33;8;138;94;26;0;328
Величковського І.;16;;male;12;24;7;42;51;29;0;165
Величковського І.;18;;male;8;11;3;24;23;16;0;85
Величковського І.;1А;;male;12;10;0;12;5;7;0;46
Величковського І.;1Б;;male;12;5;4;14;7;0;0;42
Величковського І.;2;;male;12;30;8;38;41;33;0;162
Величковського І.;22;;male;8;10;6;19;11;13;0;67
Величковського І.;24;;male;3;4;0;2;2;0;0;11
Величковського І.;26;;male;0;5;3;2;4;3;0;17
Величковського І.;30;;male;7;22;5;30;23;12;0;99
Величковського І.;30а;;male;13;39;10;35;36;5;0;138
Величковського І.;32;;male;8;23;11;58;61;25;0;186
Величковського І.;34;;male;2;7;8;24;19;19;0;79
Величковського І.;36;;male;21;26;8;48;40;23;0;166
Величковського І.;4;;male;26;32;10;107;52;51;0;278
Величковського І.;40;;male;3;12;1;14;16;6;0;52
Величковського І.;42;;male;3;3;4;19;15;21;0;65
Величковського І.;44;;male;16;32;14;70;56;49;0;237
Величковського І.;48;;male;14;15;5;59;50;19;0;162
Величковського І.;50;;male;14;20;6;63;39;22;0;164
Величковського І.;50/1;;male;3;4;4;3;7;1;0;22
Величковського І.;52;;male;7;7;4;17;24;9;0;68
Величковського І.;54;;male;11;7;4;29;19;6;0;76
Величковського І.;56;;male;13;13;9;41;50;33;0;159
Величковського І.;58а;;male;6;15;6;16;21;12;0;76
Величковського І.;6;;male;14;13;12;50;37;31;0;157
Величковського І.;7;;male;14;12;2;12;6;2;0;48
Величковського І.;70а;;male;5;4;1;6;0;0;0;16
Величковського І.;8;;male;8;17;10;45;37;30;0;147
Венеціанова О.;10;;male;1;0;0;3;3;3;0;10
Венеціанова О.;11;;male;1;0;1;3;1;1;0;7
Венеціанова О.;12;;male;0;1;0;2;4;1;0;8
Венеціанова О.;13;;male;0;3;0;2;4;3;0;12
Венеціанова О.;15;;male;8;11;2;16;20;9;0;66
Венеціанова О.;2;;male;0;1;0;1;2;0;0;4
Венеціанова О.;6;;male;0;0;0;0;0;1;0;1
Венеціанова О.;8ос;;male;0;0;0;0;1;0;0;1
Венеціанова О.;9;;male;1;0;2;2;4;1;0;10
Вербицького М.;10;;male;2;3;1;2;3;7;0;18
Вербицького М.;11;;male;0;0;1;6;1;2;0;10
Вербицького М.;12;;male;3;1;4;2;2;4;0;16
Вербицького М.;13;;male;0;1;0;3;3;2;0;9
Вербицького М.;14;;male;1;0;1;3;3;3;0;11
Вербицького М.;16;;male;1;0;1;2;2;1;0;7
Вербицького М.;3;;male;0;1;0;1;0;1;0;3
Вербицького М.;4;;male;0;0;0;2;3;2;0;7
Вербицького М.;5;;male;0;2;1;3;2;4;0;12
Вербицького М.;8;;male;1;0;1;1;2;2;0;7
Вербицького М.;9;;male;0;3;0;3;6;4;0;16
Вербова;10;;male;0;1;0;1;1;0;0;3
Вербова;14;;male;0;0;0;0;1;0;0;1
Вербова;18;;male;0;0;0;0;0;1;0;1
Вербова;19;;male;2;0;0;2;2;0;0;6
Вербова;2;;male;1;2;0;4;4;0;0;11
Вербова;20;;male;0;0;0;0;0;1;0;1
Вербова;21;;male;0;1;1;0;1;0;0;3
Вербова;22;;male;0;0;1;1;0;0;0;2
Вербова;23;;male;0;0;1;2;2;0;0;5
Вербова;24;;male;0;0;1;2;1;0;0;4
Вербова;25;;male;0;0;0;0;0;1;0;1
Вербова;26;;male;1;2;0;0;1;0;0;4
Вербова;28;;male;0;2;0;1;0;1;0;4
Вербова;29;;male;0;0;0;1;0;1;0;2
Вербова;30;;male;0;0;0;1;1;1;0;3
Вербова;32;;male;0;0;0;2;1;0;0;3
Вербова;33;;male;1;0;0;1;0;0;0;2
Вербова;34;;male;1;1;0;3;0;1;0;6
Вербова;35;;male;0;1;0;0;0;0;0;1
Вербова;36;;male;0;0;0;1;1;1;0;3
Вербова;37;;male;0;0;0;1;1;0;0;2
Вербова;38;;male;0;0;0;0;0;1;0;1
Вербова;39;;male;0;1;0;0;1;0;0;2
Вербова;40;;male;0;0;0;0;0;0;0;0
Вербова;42;;male;0;0;0;0;0;0;0;0
Вербова;46;;male;0;0;0;1;1;1;0;3
Вербова;48;;male;1;1;0;1;0;1;0;4
Вербова;52;;male;0;2;0;0;1;0;0;3
Вербова;8;;male;0;0;0;1;0;1;0;2
Вербова;9;;male;0;1;0;0;1;0;0;2
Вересая Остапа(Рясне);1;;male;0;0;0;1;1;1;0;3
Вересая Остапа(Рясне);10;;male;0;0;1;1;1;1;0;4
Вересая Остапа(Рясне);2;;male;0;0;0;1;1;0;0;2
Вересая Остапа(Рясне);2а;;male;0;1;0;0;0;0;0;1
Вересая Остапа(Рясне);3;;male;0;1;0;0;1;0;0;2
Вересая Остапа(Рясне);4;;male;0;0;0;1;1;0;0;2
Вересая Остапа(Рясне);5;;male;0;0;0;0;1;1;0;2
Вересая Остапа(Рясне);6;;male;0;0;0;1;0;1;0;2
Вересая Остапа(Рясне);6а;;male;0;0;0;0;1;0;0;1
Вересая Остапа(Рясне);7;;male;0;0;0;0;1;0;0;1
Вересая Остапа(Рясне);8;;male;0;0;0;0;0;0;0;0
Вересая Остапа(Рясне);9;;male;0;1;0;0;1;0;0;2
Вернадського В.;10;;male;9;14;10;31;30;25;0;119
Вернадського В.;12;;male;17;33;12;68;48;44;0;222
Вернадського В.;14;;male;31;48;21;112;81;74;0;367
Вернадського В.;16;;male;7;15;5;29;13;13;0;82
Вернадського В.;18;;male;9;13;4;26;12;16;0;80
Вернадського В.;2;;male;12;26;5;39;39;30;0;151
Вернадського В.;20;;male;10;19;8;44;34;40;0;155
Вернадського В.;24;;male;8;16;9;47;38;31;0;149
Вернадського В.;26;;male;10;34;8;44;25;36;0;157
Вернадського В.;28;;male;8;13;9;28;27;22;0;107
Вернадського В.;32;;male;9;19;19;43;41;33;0;164
Вернадського В.;34;;male;8;20;8;33;35;24;0;128
Вернадського В.;36;;male;5;12;7;20;29;20;0;93
Вернадського В.;38;;male;15;12;4;36;28;25;0;120
Вернадського В.;4;;male;17;33;10;68;40;34;0;202
Вернадського В.;40;;male;9;15;4;32;18;18;0;96
Вернадського В.;42;;male;19;17;7;28;23;5;0;99
Вернадського В.;6;;male;4;7;3;3;12;3;0;32
Вернадського В.;8;;male;5;15;11;7;26;6;0;70
Вернигори;10;;male;0;0;0;1;2;1;0;4
Вернигори;12;;male;0;0;0;0;0;1;0;1
Вернигори;14;;male;0;0;0;1;1;0;0;2
Вернигори;16;;male;1;2;0;1;1;0;0;5
Вернигори;17;;male;0;0;0;0;1;0;0;1
Вернигори;19;;male;0;1;0;0;0;0;0;1
Вернигори;21;;male;0;0;0;8;3;4;0;15
Вернигори;22;;male;0;0;0;1;3;0;0;4
Вернигори;24;;male;0;0;0;0;1;1;0;2
Вернигори;25;;male;0;0;0;2;2;0;0;4
Вернигори;26;;male;0;0;0;0;0;3;0;3
Вернигори;27;;male;0;0;0;1;1;2;0;4
Вернигори;28;;male;0;2;0;2;1;2;0;7
Вернигори;30;;male;0;0;0;2;0;4;0;6
Вернигори;32;;male;0;0;0;2;5;2;0;9
Вернигори;36;;male;0;0;0;0;0;1;0;1
Вернигори;8;;male;0;0;0;1;3;0;0;4
Верхратського І.;10;;male;1;2;2;4;10;4;0;23
Верхратського І.;11;;male;0;0;0;4;2;1;0;7
Верхратського І.;11а;;male;0;2;0;3;0;2;0;7
Верхратського І.;12;;male;1;2;1;3;1;0;0;8
Верхратського І.;15;;male;1;1;1;1;3;1;0;8
Верхратського І.;3;;male;0;0;0;2;1;2;0;5
Верхратського І.;4;;male;1;0;1;0;3;2;0;7
Верхратського І.;5;;male;0;0;2;0;2;3;0;7
Верхратського І.;6;;male;1;1;1;1;3;4;0;11
Верхратського І.;7;;male;1;0;0;0;3;1;0;5
Верхратського І.;8;;male;0;2;2;2;1;1;0;8
Верхратського І.;9;;male;0;0;1;0;2;2;0;5
Вершницька;10;;male;0;0;0;1;2;0;0;3
Вершницька;14;;male;0;0;0;0;0;0;0;0
Вершницька;14а;;male;1;0;0;1;0;0;0;2
Вершницька;3;;male;0;0;0;0;0;1;0;1
Вершницька;3а;;male;0;1;0;2;1;0;0;4
Вершницька;4;;male;0;1;0;0;1;1;0;3
Вершницька;4а;;male;0;0;0;0;1;0;0;1
Вершницька;5;;male;0;0;0;1;0;0;0;1
Вершницька;6;;male;0;1;1;1;2;1;0;6
Вершницька;6а;;male;0;1;0;0;1;0;0;2
Вершницька;7;;male;0;0;1;0;1;0;0;2
Вершницька;8;;male;1;0;0;0;0;0;0;1
Вершницька;8а;;male;1;1;0;0;0;0;0;2
Весела;1;;male;0;0;1;2;3;1;0;7
Весела;4;;male;0;0;0;5;2;3;0;10
Весела;5;;male;0;0;0;0;2;0;0;2
Весела;7;;male;0;1;1;2;6;1;0;11
Весняна;10;;male;0;0;0;0;2;0;0;2
Весняна;11;;male;0;0;0;1;0;1;0;2
Весняна;12;;male;0;0;0;0;0;0;0;0
Весняна;13;;male;1;3;1;2;4;3;0;14
Весняна;15;;male;0;0;0;1;0;0;0;1
Весняна;17;;male;0;2;0;1;0;1;0;4
Весняна;19;;male;0;0;0;0;1;1;0;2
Весняна;21;;male;0;0;0;0;0;0;0;0
Весняна;21а;;male;0;0;0;0;0;0;0;0
Весняна;7;;male;0;0;0;0;0;0;0;0
Весняна;8;;male;0;2;0;1;0;0;0;3
Ветеранів;2;;male;0;1;0;2;1;0;0;4
Ветеранів;3;;male;2;0;1;4;7;2;0;16
Ветеранів;4;;male;2;1;1;4;4;1;0;13
Ветеранів;5;;male;2;0;1;4;9;5;0;21
Ветеранів;6;;male;1;5;0;7;7;2;0;22
Ветеранів;8;;male;0;0;2;1;2;0;0;5
Вечірня;10;;male;0;0;0;1;1;0;0;2
Вечірня;12;;male;1;0;0;3;2;1;0;7
Вечірня;14;;male;0;0;0;0;0;0;0;0
Вечірня;6;;male;0;0;1;1;1;0;0;3
Вечірня;7;;male;0;0;0;0;0;0;0;0
Вечірня;8;;male;0;0;0;0;0;0;0;0
Вигін;1;;male;2;6;7;8;20;16;0;59
Вигін;20;;male;0;0;0;0;1;0;0;1
Вигін;22;;male;0;2;0;0;0;0;0;2
Вигін;26;;male;0;0;1;0;1;0;0;2
Вигін;3;;male;7;4;3;19;20;21;0;74
Виговського І.;1;;male;4;5;2;13;14;8;0;46
Виговського І.;10/0;;male;0;0;0;0;0;1;0;1
Виговського І.;10а;;male;0;1;0;1;1;0;0;3
Виговського І.;11;;male;9;9;4;19;21;18;0;80
Виговського І.;12;;male;0;0;0;1;1;1;0;3
Виговського І.;13;;male;6;14;2;19;10;10;0;61
Виговського І.;13а;;male;6;9;5;22;19;14;0;75
Виговського І.;14;;male;1;0;0;0;0;0;0;1
Виговського І.;14а;;male;0;1;0;0;0;2;0;3
Виговського І.;15;;male;3;2;0;2;2;1;0;10
Виговського І.;16;;male;0;0;0;3;0;2;0;5
Виговського І.;16а;;male;1;0;0;2;0;1;0;4
Виговського І.;16б;;male;0;0;0;1;1;1;0;3
Виговського І.;17;;male;14;7;3;13;20;20;0;77
Виговського І.;18;;male;0;0;0;0;0;1;0;1
Виговського І.;19;;male;3;2;1;2;4;2;0;14
Виговського І.;20;;male;0;0;1;1;1;2;0;5
Виговського І.;20а;;male;0;0;0;0;0;0;0;0
Виговського І.;20б;;male;0;1;1;0;1;1;0;4
Виговського І.;21;;male;7;10;5;27;25;13;0;87
Виговського І.;23;;male;4;9;7;18;16;15;0;69
Виговського І.;24;;male;0;0;0;0;0;0;0;0
Виговського І.;24а;;male;0;0;0;0;1;1;0;2
Виговського І.;24б;;male;2;1;0;4;2;2;0;11
Виговського І.;25;;male;8;12;4;23;20;15;0;82
Виговського І.;25а;;male;7;18;8;34;27;24;0;118
Виговського І.;26а;;male;1;1;0;2;1;0;0;5
Виговського І.;26б;;male;0;1;0;0;1;1;0;3
Виговського І.;26в;;male;0;1;0;0;1;0;0;2
Виговського І.;27;;male;3;5;3;16;17;11;0;55
Виговського І.;29;;male;6;5;2;19;16;10;0;58
Виговського І.;3;;male;6;6;1;15;9;8;0;45
Виговського І.;30;;male;0;0;0;1;2;0;0;3
Виговського І.;31;;male;6;12;6;25;19;17;0;85
Виговського І.;31а;;male;4;3;1;0;1;5;0;14
Виговського І.;31б;;male;0;0;0;0;1;1;0;2
Виговського І.;31в;;male;0;0;0;1;0;1;0;2
Виговського І.;33;;male;1;8;4;24;22;15;0;74
Виговського І.;33а;;male;3;3;0;3;3;1;0;13
Виговського І.;35;;male;7;6;3;12;6;7;0;41
Виговського І.;37;;male;5;4;1;16;11;15;0;52
Виговського І.;39;;male;1;2;1;0;4;2;0;10
Виговського І.;3а;;male;6;10;2;19;14;7;0;58
Виговського І.;4;;male;0;2;0;1;1;1;0;5
Виговського І.;41;;male;16;20;11;36;65;61;0;209
Виговського І.;45;;male;3;11;6;23;38;23;0;104
Виговського І.;45а;;male;6;25;16;148;181;12;0;388
Виговського І.;47;;male;5;19;11;26;39;38;0;138
Виговського І.;49;;male;11;28;6;44;36;34;0;159
Виговського І.;5;;male;2;5;3;10;27;7;0;54
Виговського І.;51;;male;12;10;6;50;28;27;0;133
Виговського І.;53;;male;5;15;5;31;26;16;0;98
Виговського І.;55;;male;24;19;13;92;35;6;0;189
Виговського І.;57;;male;3;2;0;4;5;3;0;17
Виговського І.;58;;male;0;0;0;0;1;0;0;1
Виговського І.;59;;male;3;3;2;2;3;1;0;14
Виговського І.;5а;;male;1;11;9;24;18;13;0;76
Виговського І.;5б;;male;13;6;0;8;4;0;0;31
Виговського І.;6;;male;0;0;0;0;0;0;0;0
Виговського І.;60;;male;1;0;0;1;0;0;0;2
Виговського І.;63;;male;4;2;2;3;6;1;0;18
Виговського І.;64;;male;0;0;0;0;0;1;0;1
Виговського І.;65;;male;3;7;2;16;18;28;0;74
Виговського І.;66;;male;0;2;0;0;0;2;0;4
Виговського І.;67;;male;5;11;7;17;12;13;0;65
